Wall time,Step,Value
1731667291.40753,942120,3649.0
1731667292.1366348,944640,3649.0
1731667293.073944,947880,3648.0
1731667295.402485,955800,3646.0
1731667295.775467,957024,3645.0
1731667295.806185,957120,3645.0
1731667296.475024,959352,3645.0
1731667299.850046,962592,3611.0
1731667300.316604,964128,3610.0
1731667301.490207,968256,3610.0
1731667302.805587,972696,3608.0
1731667303.217107,974088,3608.0
1731667306.723273,986424,3607.0
1731667306.7239628,986424,3607.0
1731667306.724104,986424,3607.0
1731667307.487529,989016,3606.0
1731667307.950794,990552,3606.0
1731667309.0811489,994248,3605.0
1731667314.4757318,1012848,3601.0
1731667314.4764202,1012848,3601.0
1731667314.4765382,1012848,3601.0
1731667314.872908,1014240,3601.0
1731667315.26435,1015440,3601.0
1731667315.754345,1016976,3600.0
1731667320.5196521,1033416,3597.0
1731667321.062829,1035120,3596.0
1731667321.484399,1036464,3596.0
1731667322.3664849,1039272,3595.0
1731667322.3672268,1039272,3595.0
1731667322.5745852,1039944,3594.0
1731667323.1638641,1041864,3594.0
1731667323.546734,1043184,3593.0
1731667323.626579,1043400,3593.0
1731667324.4122849,1045968,3592.0
1731667324.763521,1047024,3592.0
1731667324.789736,1047096,3592.0
1731667329.253334,1062888,3591.0
1731667330.043853,1065696,3591.0
1731667330.793084,1068288,3590.0
1731667331.230221,1069824,3590.0
1731667332.256465,1073448,3590.0
1731667332.277597,1073520,3590.0
1731667332.824331,1075440,3590.0
1731667336.141877,1087392,3590.0
1731667336.6923342,1089312,3590.0
1731667337.7349849,1093056,3590.0
1731667338.19504,1094712,3590.0
1731667338.563393,1096032,3590.0
1731667339.6670148,1099944,3590.0
1731667340.1959538,1101864,3590.0
1731667343.561528,1113816,3589.0
1731667345.136847,1119480,3589.0
1731667345.601501,1121136,3589.0
1731667345.97541,1122456,3589.0
1731667347.068994,1126368,3589.0
1731667347.608118,1128288,3589.0
1731667351.034754,1140240,3588.0
1731667352.644416,1145904,3588.0
1731667353.115337,1147560,3588.0
1731667353.487187,1148880,3587.0
1731667354.570673,1152720,3587.0
1731667354.59714,1152792,3587.0
1731667355.0333261,1154328,3587.0
1731667355.4201899,1155672,3587.0
1731667357.2309399,1162104,3587.0
1731667358.5079439,1166664,3587.0
1731667361.843241,1178472,3586.0
1731667362.034668,1179144,3586.0
1731667362.055497,1179216,3586.0
1731667362.8715699,1182096,3586.0
1731667364.6685948,1188528,3586.0
1731667365.944847,1193088,3586.0
1731667372.4570198,1207296,3559.0
1731667373.882293,1212336,3559.0
1731667376.234424,1220712,3559.0
1731667377.843091,1226424,3559.0
1731667377.8438132,1226424,3559.0
1731667377.843956,1226424,3559.0
1731667377.844065,1226424,3559.0
1731667378.3015559,1228032,3559.0
1731667380.40462,1235496,3559.0
1731667381.6085188,1239696,3559.0
1731667382.003834,1241088,3558.0
1731667383.336022,1245840,3559.0
1731667385.310019,1252848,3558.0
1731667385.310703,1252848,3558.0
1731667385.765447,1254456,3558.0
1731667387.246719,1259760,3559.0
